name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id,reviews
온도,서울특별시 은평구 역촌동 70-15,,훈연목살스테이크,17900.0,"{'매일': '오후 6시 - 오전 5시 ', '휴무일': '매주 일요일 '}",,,"술모임,저녁식사,예쁜,시끌벅적한",1489,
판데오로,서울특별시 금천구 가산동 459-11 제이플라츠1층,,아메리카노,2500.0,"{'월-금': '오전 7시 - 오후 9시 ', '토/일': '오전 7시 - 오후 6시 '}",,,"점심식사,간식,아침식사,차모임,저녁식사,혼카페,카페,서민적인,깔끔한,시끌벅적한,가성비좋은,캐주얼한",2058,
무르무르 드 구스토,서울특별시 성북구 안암동5가 92,,계절과일샐러드,6800.0,{'매일': '오전 11시 - 오후 9시 30분 (Last order 20:50)'},,,"데이트,저녁식사,점심식사,기념일,식사모임,가족외식,소개팅,깔끔한,예쁜,조용한,고급스러운,푸짐한,지역주민이찾는,분위기 있는,지역주민이 찾는,가성비좋은,격식있는,배달가능",723,
고냉지,서울특별시 서대문구 대현동 110-15,,고냉지정식,13000.0,{'매일': '오전 10시 - 오후 10시 '},,,"점심식사,저녁식사,데이트,식사모임,혼밥,회식,아침식사,서민적인,푸짐한,숨은맛집,캐주얼한,지역주민이 찾는,깔끔한,가성비좋은,조용한,시끌벅적한,예쁜",123,
남도묵은지,서울특별시 강북구 수유동 175-7,,남도정식(3인이상),20000.0,"{'매일': '오전 11시 - 오후 10시 (11:10~22:00)', '휴무일': '매주 일요일 '}",,,"점심식사,깔끔한,좌식",276,
바다회포차,서울특별시 광진구 자양동 794-8,,광어,12000.0,{'매일': '오후 6시 - 오전 5시 '},,,"저녁식사,술모임,데이트,가족외식,식사모임,회식,서민적인,지역주민이 찾는,캐주얼한,시끌벅적한,숨은맛집,가성비좋은,푸짐한,깔끔한",782,
맥파이,서울특별시 용산구 이태원2동 691,,페일에일  Pale Ale,,"{'매일': '오후 5시 - 오전 1시 (지하(매달 마지막주 월요일 휴뮤))', '금,토': '오후 3시 - 오전 1시 (1층)'}",,,"술모임,데이트,남자끼리,저녁식사,야식,모임,여자끼리,피맥,접대,캐주얼한,시끌벅적한,깔끔한,아담한,젊은사람이많은,이국적/이색적,의자가 딱딱해용",654,
훌리오,서울특별시 강남구 역삼동 619-1,,커플세트 2인,24000.0,{'매일': '정오 12시 - 오후 11시 '},,,"저녁식사,점심식사,데이트,식사모임,혼밥,남자끼리,술모임,가족외식,기념일,야식,간식,이국적/이색적,캐주얼한,시끌벅적한,푸짐한,예쁜,젊은사람이많은,깔끔한,주차불가,야외좌석",2300,
귀빈순대국,서울특별시 금천구 독산동 1055,,,,,,,"점심식사,혼밥,저녁식사,식사모임,회식,술모임,가족외식,아침식사,혼술,데이트,편하게,서민적인,가성비좋은,지역주민이 찾는,숨은맛집,푸짐한,시끌벅적한",193,
임가네 수제돈까스,서울 중랑구 면목동 181-63,,수제돈까스,7000.0,,,,"저녁식사,점심식사,혼밥,가성비좋은,서민적인,지역주민이 찾는,배달가능",1684,
공도,서울특별시 노원구 공릉동 593-3,,도깨비 등심 스테이크 덮밥,9000.0,"{'월-금': '오후 5시 - 오후 8시 (오후7시 30분 마지막오더(재료소진시 마감))', '토요일': '오전 11시 - 오후 2시 30분 (토요일은 영업 인스타공지, 주일은 휴무.)', '휴무일': '매주 일요일 '}",,,"점심식사,데이트,저녁식사,식사모임,가족외식,기념일,혼밥,숨은맛집,깔끔한,캐주얼한,조용한,지역주민이 찾는,가성비좋은,서민적인,예쁜",156,
약수순대국,서울특별시 중구 약수동 368-77,,순댓국(보통),9000.0,"{'매일': '오전 11시 - 오후 9시 ', '휴무일': '매주 일요일 '}",,,"혼밥,점심식사,저녁식사,술모임,회식,남자끼리,식사모임,서민적인,지역주민이 찾는,푸짐한,시끌벅적한,오래된집,숨은맛집,중년이상이많은,가성비좋은,토속적인,캐주얼한,깔끔한,허름한,현장대기필요,포장가능",1342,
명동교자 분점,서울특별시 중구 명동2가 33-4,,칼국수,9000.0,{'매일': '오전 10시 30분 - 오후 9시 30분 (명절 당일만 휴무)'},,,"점심식사,저녁식사,데이트,가족외식,혼밥,기념일,아침식사,식사모임,아이동반,간식,시끌벅적한,서민적인,푸짐한,지역주민이 찾는,가성비좋은,캐주얼한,숨은맛집,양이 많음,규모가큰,깔끔한",687,
단골집,서울특별시 용산구 이태원동 128-10 2층,,단골집 육회,20000.0,"{'월-금': '오후 5시 - 자정 12시 (월, 화, 수, 목요일)', '토/일': '오후 4시 - 자정 12시 (금, 토, 일요일)'}",,,"저녁식사,술모임,데이트,식사모임,기념일,점심식사,회식,시끌벅적한,깔끔한,캐주얼한,예쁜,고급스러운,격식있는,이국적/이색적,서민적인,파스타맛집,조용한,웨이팅이긴",341,
분노지,서울특별시 서초구 반포1동 743-17,,돼지고기 찜샤브,25000.0,"{'월-금': '오후 6시 - 오전 1시 ', '토요일': '오후 6시 - 자정 12시 ', '휴무일': '매주 일요일 '}",,,"저녁식사,술모임,접대,데이트,식사모임,조용한,깔끔한,캐주얼한,아담한,이국적/이색적,숨은맛집,고급스러운,야외좌석,근처공영주차장",910,
해바라기정육식당,서울특별시 강서구 화곡동 342-49,,소한마리,53000.0,{'매일': '정오 12시 30분 - 오전 1시 (명절 당일 휴무)'},,,"저녁식사,식사모임,가족외식,점심식사,술모임,지역주민이 찾는,시끌벅적한,서민적인",2207,
오목집,서울특별시 양천구 목동 917 목동파라곤 지하상가,,"족발(규격돈, 中)",36000.0,{'매일': '오전 11시 - 오후 11시 30분 (명절당일휴무)'},,,"저녁식사,식사모임,술모임,회식,가족외식,데이트,점심식사,서민적인,지역주민이 찾는,캐주얼한,시끌벅적한,푸짐한,숨은맛집,깔끔한,고급스러운,무료주차",1455,
킹수제만두,서울특별시 동대문구 신설동 80-4,,고기새우찐만두,7000.0,"{'매일': '오전 10시 - 오후 9시 ', '휴무일': '매주 월요일 '}",,,"저녁식사,점심식사,혼밥,식사모임,데이트,술모임,간식,배달,서민적인,숨은맛집,지역주민이찾는,캐주얼한,이국적/이색적,가성비좋은,지역주민이 찾는",1985,
우뇽파스타,서울시 동작구 흑석동 86-84,,베이컨과 훈제연어 스파게티,6000.0,"{'매일': '정오 12시 - 오후 9시 ', '휴무일': '매주 일요일 '}",,,"점심식사,데이트,여자끼리,식사모임,저녁식사,가성비좋은,숨은맛집,젊은사람이많은,캐주얼한,지역주민이 찾는,조용한",1527,
대보명가,서울시 강북구 수유동 563-14,,제천약초밥상,16000.0,"{'매일': '오전 11시 - 오후 9시 (명절 전전날 ,전날휴무(명절당일 영업함))'}",,,"점심식사,가족외식,저녁식사,데이트,남자끼리,기념일,깔끔한,시끌벅적한,고급스러운,푸짐한,규모가큰,토속적인,오래된집,중년이상이많은,캐주얼한,서민적인,숨은맛집,무료주차,개별룸,발렛주차,대형룸",367,
천사곱창,서울특별시 강서구 화곡동 1104,,소곱창,14900.0,{'매일': '오후 3시 30분 - 오전 2시 30분 '},,,"저녁식사,술모임,식사모임,회식,남자끼리,모임,혼밥,데이트,야식,여자끼리,시끌벅적한,서민적인,숨은맛집,캐주얼한,지역주민이 찾는,젊은사람이많은,모던한,푸짐한,현장대기필요",1844,
일미식당,서울특별시 종로구 낙원동 284-6 낙원상가 B1 148호,,청국장찌개 백반 1인,8000.0,"{'매일': '오전 11시 - 오후 9시 (당분간 준비시간(없음)21시까지영업)', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,데이트,식사모임,혼밥,가족외식,아침식사,서민적인,지역주민이 찾는,숨은맛집,푸짐한,가성비좋은,깔끔한,시끌벅적한,조용한,예쁜,아담한",1675,
블라블라그릴,서울특별시 양천구 목동 962-1 트라팰리스 이스턴에비뉴 1층,,평일점심,14000.0,{'매일': '오전 10시 30분 - 오후 10시 '},,,"저녁식사,식사모임,점심식사,가족외식,회식,기념일,데이트,고급스러운,예쁜,푸짐한,지역주민이 찾는,놀이방,개별룸,무료주차",929,
대박순대국,서울특별시 중랑구 중화동 305-19,,머리고기 중,7000.0,{'매일': '오전 9시 30분 - 오전 1시 '},,,"저녁식사,점심식사,술모임,혼술,간식,혼밥,회식,식사모임,지역주민이 찾는,서민적인,깔끔한,캐주얼한,조용한,가성비좋은",366,
서초동연가 사당역점,서울특별시 관악구 남현동 1060-6,,육회,26000.0,"{'월-목': '오후 3시 - 오전 5시 ', '금,토': '오후 2시 - 오전 5시 ', '일요일': '오후 2시 - 오전 5시 '}",,,"술모임,저녁식사,남자끼리,서민적인,시끌벅적한,아담한,지역주민이 찾는,좌식",1048,
얌미타이,서울특별시 강북구 미아동 75-89,,팟타이,12000.0,{'매일': '오전 11시 - 오후 11시 '},,,"점심식사,가족외식,저녁식사,숨은맛집,푸짐한,캐주얼한,이국적/이색적",1343,
사이드쇼,서울특별시 강남구 삼성동 159  코엑스몰 B1 Q124호,,차돌박이 떡볶이 (SMALL),19000.0,{'매일': '오전 11시 - 오후 10시 (Last order 20:40)'},,,"점심식사,저녁식사,데이트,간식,식사모임,여자끼리,친구들끼리,회식,캐주얼한,시끌벅적한,서민적인,예쁜,푸짐한,이국적/이색적,가성비좋은,깔끔한,지역주민이찾는,줄서서 먹는,아담한,지역주민이 찾는,현장대기필요,무료주차",985,
독립카츠,서울특별시 마포구 연남동 566-56,,모듬돈카츠,14000.0,"{'매일': '오전 11시 30분 - 오후 10시 (평일14:00~15:00(직원식사시간),예약불가,Last order21:00)', '휴무일': '매주 공휴일 (신정, 명절 당일, 전날 휴점)'}",,,"데이트,저녁식사,점심식사,식사모임,가족외식,기념일,여자끼리,혼술,남자끼리,혼밥,친구들끼리,깔끔한,캐주얼한,조용한,예쁜,이국적/이색적,푸짐한,서민적인,숨은맛집,격식있는,경관/야경이 좋은,고급스러운,지역주민이 찾는,가성비좋은,모던한,일본 감성,시끌벅적한",424,
병천순대,서울특별시 구로구 오류동 172-21,,순대국밥,7000.0,,,,"점심식사,저녁식사,가족외식,지역주민이 찾는,서민적인,가성비좋은,푸짐한,캐주얼한",852,
만두명가,서울특별시 강북구 수유1동 54-1,,꽈배기,1000.0,"{'매일': '오전 11시 - 오후 10시 ', '휴무일': '매주 목요일 '}",,,"간식,서민적인,만두 생활의달인,유료주차",622,
한신포차,서울특별시 강북구 수유동 192-61,,한신닭발,17000.0,{'매일': '오후 4시 - 오전 10시 '},,,"점심식사,술모임,데이트,저녁식사,회식,낮술,푸짐한,지역주민이 찾는,가성비좋은,시끌벅적한",2182,
피양콩 할마니,서울특별시 강남구 대치동 894-14,,"콩비지(김치,무,버섯)",8000.0,{'매일': '오전 11시 30분 - 오후 10시 '},,,"점심식사,저녁식사,식사모임,혼밥,술모임,가족외식,데이트,아침식사,아이동반,다이어트식단,실버푸드,전통맛집,회식,서민적인,캐주얼한,시끌벅적한,푸짐한,숨은맛집,깔끔한,가성비좋은,지역주민이 찾는,허름한,이국적/이색적,발렛주차,대형룸,연중무휴,야외좌석,무료주차",2131,
버거그루72,서울특별시 서초구 반포동 72-3,,그루시그니쳐버거(140g),11000.0,{'매일': '오전 11시 - 오후 10시 '},,,"저녁식사,데이트,혼밥,점심식사,회식,간식,기념일,깔끔한,이국적/이색적,푸짐한,캐주얼한,예쁜,지역주민이 찾는,조용한,무료주차,예약가능,발렛주차",828,
이모네 파전,서울특별시 동대문구 휘경1동 334-85,,해물파전,10000.0,{'매일': '오후 4시 - 오전 5시 (명절 연휴 휴무)'},,,"술모임,저녁식사,데이트,회식,점심식사,간식,가족외식,여자끼리,야식,접대,남자끼리,아이동반,낮술,혼밥,모임,식사모임,서민적인,시끌벅적한,캐주얼한,가성비좋은,지역주민이 찾는,푸짐한,허름한,오래된집,아재감성,젊은사람이많은,개별룸,주차불가,무료주차,대형룸,현장대기필요",1624,
비밀,서울특별시 서대문구 대현동 27-46,,크렌베리 캄파뉴,3200.0,"{'월-금': '오전 8시 - 오후 9시 ', '일요일': '오전 10시 - 오후 5시 '}",,,"간식,점심식사,디저트,아이동반,실버푸드,혼밥,아침식사,데이트,브런치,가성비좋은,깔끔한,캐주얼한,젊은사람이많은,아담한,예쁜,이국적/이색적,조용한,지역주민이찾는,서민적인,숨은맛집,현장대기필요,예약필요",936,
봉스시,서울특별시 양천구 신정동 978-1,,특모듬초밥,16000.0,{'매일': '오후 9시 30분 - 자정 12시 (주문마감)'},,,"저녁식사,점심식사,데이트,혼밥,모임,여자끼리,혼술,남자끼리,가성비좋은,깔끔한,지역주민이 찾는,푸짐한,서민적인,아담한,조용한,무료주차,좌식",874,
파술타,서울특별시 은평구 갈현동 393-10,,"매운까르보나라,치밥,감바스,샹그리아",,"{'매일': '오후 5시 - 오전 2시 ', '휴무일': '매주 일요일 '}",,,"데이트,저녁식사,기념일,술모임,혼술,깔끔한,예쁜,조용한,고급스러운,캐주얼한,빈티지,숨은맛집,지역주민이 찾는,이국적/이색적,경관/야경이 좋은,격식있는",2043,
영화정해장국,서울특별시 강동구 길동 413-20,,해장국,7000.0,{'매일': '오전 3시 - 오후 3시 '},,,"아침식사,혼밥,해장,점심식사,혼술,저녁식사,술모임,남자끼리,식사모임,서민적인,가성비좋은,지역주민이 찾는,푸짐한,허름한,깔끔한,아담한,숨은맛집,무료주차,선지추가무료",1430,
새우당,서울특별시 관악구 봉천동 1620-3,,새우덮밥,9900.0,{'매일': '정오 12시 - 오후 9시 (15:00~17:00 브레이크타임)'},,,"점심식사,데이트,저녁식사,식사모임,새우먹고싶은날,캐주얼한,깔끔한,지역주민이 찾는,조용한,가성비좋은,숨은맛집,시끌벅적한,푸짐한,예쁜,주차불가",1018,
함흥냉면,서울시 영등포구 영등포동3가 7-32,,냉면,10000.0,{'매일': '오전 11시 - 오후 10시 '},,,"점심식사,저녁식사,식사모임,가족외식,데이트,혼밥,아이동반,서민적인,깔끔한,시끌벅적한,푸짐한,줄서서 기다림,조용한,숨은맛집,지역주민이찾는,무료주차,주차불가",2198,
현초밥,서울특별시 종로구 명륜4가 166-1,,현초밥,10000.0,"{'매일': '오전 11시 30분 - 오후 10시 (/ Last Order 21:00)', '쉬는시간 매일': '오후 3시 30분 - 오후 5시 (/ Last Order 21:00)'}",,,"점심식사,저녁식사,데이트,혼밥,식사모임,남자끼리,기념일,여자끼리,혼술,접대,가성비좋은,깔끔한,지역주민이 찾는,캐주얼한,서민적인,젊은사람이많은,시끌벅적한,숨은맛집,아담한,격식있는,조용한,배달가능,현장대기필요,예약필요",2224,
해룡 마라룽샤,서울특별시 광진구 자양동 857,,2인분 세트(룽샤or매운새우+꿔바로우+볶음밥+음료수1),49000.0,{'매일': '정오 12시 - 자정 12시 (마감: 23:50분)'},,,"저녁식사,술모임,식사모임,점심식사,모임,회식,남자끼리,야식,데이트,가족외식,여자끼리,이국적/이색적,시끌벅적한,서민적인,깔끔한,캐주얼한,젊은사람이많은,허름한,가성비좋은,푸짐한,조용한,무료주차",2202,
